application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default
APP-00083,direct,west,117.16,16.55,635,0.2623,0.6906,0,0,54.9,5.03,0,0
APP-00084,direct,west,72.42,16.16,725,0.5555,0.7065,0,2,66.7,5.53,0,1
APP-00085,branch,south,78.47,19.48,714,0.3747,0.5974,0,2,67.6,5.85,0,0
APP-00086,direct,west,100.06,28.45,769,0.0939,0.5002,0,1,76.3,1.83,0,0
APP-00087,branch,northeast,110.24,9.14,622,0.4696,0.9766,0,2,73.2,5.57,1,0
APP-00088,direct,south,67.11,26.31,714,0.4514,0.5792,1,1,44.1,5.76,1,0
APP-00089,branch,northeast,85.27,14.36,804,0.5541,0.5447,0,2,57.0,0.2,1,0
APP-00090,direct,west,66.42,20.54,640,0.6272,0.4253,0,6,77.1,0.2,1,1
APP-00091,direct,west,75.06,13.89,672,0.2781,0.4523,0,1,81.5,8.15,0,1
APP-00092,broker,south,101.74,19.09,589,0.1834,0.6002,0,0,35.7,3.34,0,1
APP-00093,broker,northeast,89.81,16.12,669,0.2453,0.5694,0,0,67.1,7.66,0,0
APP-00094,branch,west,120.71,12.52,694,0.3193,0.2247,1,0,60.1,7.73,0,0
APP-00095,direct,south,71.52,15.63,644,0.3577,0.1728,2,2,84.5,2.26,1,1
APP-00096,branch,midwest,104.55,13.55,633,0.4257,0.8881,1,1,32.5,0.2,1,1
APP-00097,broker,south,75.9,28.13,612,0.3271,0.3932,0,1,53.7,7.35,0,0
APP-00098,direct,midwest,148.58,15.33,674,0.327,0.3585,1,0,58.8,3.27,0,1
APP-00099,direct,northeast,92.68,26.81,768,0.3055,0.6038,0,2,21.3,8.01,0,0
APP-00100,direct,south,60.28,29.81,705,0.2601,0.7946,1,0,68.0,0.54,0,0
APP-00101,direct,midwest,53.16,34.12,668,0.2705,0.8218,1,0,81.8,4.9,0,1
APP-00102,broker,northeast,121.95,30.38,619,0.265,0.6743,0,3,111.2,7.16,0,0
APP-00103,broker,midwest,71.31,19.08,690,0.369,0.8767,1,3,36.7,5.03,1,1
APP-00104,direct,northeast,98.23,18.1,684,0.4051,0.403,1,2,55.2,7.97,0,0
APP-00105,broker,west,44.01,8.85,760,0.1189,0.2613,0,1,70.3,3.52,0,0
APP-00106,direct,south,107.11,10.68,737,0.5094,0.6137,0,1,19.7,4.79,0,0
APP-00107,direct,midwest,87.14,11.1,714,0.4902,0.1304,0,2,39.7,3.79,0,1
APP-00108,branch,south,96.06,32.09,709,0.4838,0.1424,0,1,20.6,3.41,0,0
APP-00109,direct,south,53.81,24.56,688,0.4084,0.5647,0,2,47.9,7.02,0,1
APP-00110,direct,west,62.91,15.09,548,0.4283,0.6163,2,7,25.0,5.03,1,1
APP-00111,direct,west,98.97,23.69,675,0.2781,0.57,0,1,50.8,8.05,0,0
APP-00112,branch,midwest,78.59,26.9,641,0.4918,0.6879,0,2,53.1,5.27,1,0
APP-00113,branch,midwest,149.26,17.0,679,0.6506,0.5404,0,2,9.2,6.36,0,0
APP-00114,branch,west,56.24,9.9,639,0.6465,0.5179,1,1,66.5,6.3,1,1
APP-00115,direct,midwest,104.99,12.88,653,0.7259,0.6776,0,1,41.1,5.97,0,1
APP-00116,direct,west,108.24,10.98,697,0.4083,0.7912,0,2,64.0,7.95,0,0
APP-00117,direct,west,109.77,10.97,820,0.4742,0.273,0,1,45.2,1.67,0,0
APP-00118,direct,midwest,72.3,23.29,699,0.5163,0.7098,0,1,63.1,5.24,0,0
APP-00119,branch,midwest,131.77,14.4,696,0.22,0.2748,0,0,96.8,5.89,0,1
APP-00120,direct,west,68.53,30.68,729,0.2547,0.5038,2,2,22.2,4.64,0,0
APP-00121,direct,northeast,70.44,13.96,759,0.5173,0.733,1,0,61.6,4.3,0,0
APP-00122,branch,west,140.0,5.22,719,0.4017,0.7536,0,1,84.1,4.58,0,1
APP-00123,branch,midwest,84.57,24.54,717,0.7324,0.5513,1,0,38.6,6.78,0,1
APP-00124,branch,northeast,33.76,11.6,687,0.5546,0.4295,2,1,43.0,5.36,1,0
APP-00125,branch,midwest,149.04,37.84,712,0.1183,0.7467,1,0,42.4,1.43,0,0
APP-00126,direct,west,59.52,16.9,684,0.5856,0.8453,2,0,49.8,5.53,0,1
APP-00127,broker,west,66.03,7.78,589,0.495,0.5369,0,3,35.5,6.88,1,0
APP-00128,branch,northeast,78.97,25.76,716,0.4323,0.6179,0,2,19.7,3.05,1,1
APP-00129,branch,west,134.72,17.48,727,0.1925,0.528,0,1,71.0,0.2,0,0
APP-00130,broker,west,57.12,15.72,637,0.6521,0.601,1,3,53.3,1.73,1,1
APP-00131,direct,south,94.17,25.05,727,0.6036,0.5006,1,2,40.1,2.28,1,1
APP-00132,direct,northeast,96.46,17.17,720,0.4209,0.6214,1,3,66.4,6.82,0,0
APP-00133,direct,northeast,94.37,27.13,632,0.1729,0.8177,1,2,33.3,5.14,0,1
APP-00134,branch,northeast,84.16,23.63,726,0.5604,0.6854,1,4,10.0,0.2,1,1
APP-00135,branch,midwest,125.53,29.88,747,0.764,0.4669,0,0,28.0,3.84,0,0
APP-00136,branch,northeast,78.24,19.13,692,0.2496,0.7853,2,3,33.0,3.04,1,0
APP-00137,broker,midwest,58.36,12.46,667,0.5996,0.6087,2,0,32.0,4.85,0,1
APP-00138,branch,northeast,95.56,5.23,651,0.7065,0.5925,1,3,45.0,4.43,1,1
APP-00139,direct,west,139.32,13.46,650,0.3126,0.7516,0,1,91.6,3.84,0,1
APP-00140,branch,northeast,77.55,19.04,689,0.5681,0.843,0,1,65.5,5.79,0,0
APP-00141,direct,midwest,56.4,25.52,680,0.06,0.3692,1,0,72.0,6.62,0,0
APP-00142,branch,northeast,78.55,6.81,734,0.2871,0.5856,0,2,66.6,7.07,0,0
APP-00143,direct,south,24.0,9.0,641,0.4554,0.2247,0,1,60.9,4.75,0,0
APP-00144,direct,midwest,50.51,9.72,670,0.3526,0.2144,1,3,71.1,2.61,0,0
APP-00145,branch,west,79.23,9.45,697,0.3144,0.528,1,1,46.3,4.57,0,0
APP-00146,direct,northeast,106.22,32.02,720,0.6949,0.3642,0,2,41.6,1.43,0,0
APP-00147,direct,northeast,89.47,20.54,739,0.3085,0.3041,0,1,70.9,1.2,1,0
APP-00148,direct,midwest,104.36,20.86,586,0.3679,0.4288,1,2,26.1,2.41,1,1
APP-00149,direct,northeast,117.19,27.11,672,0.3302,0.4832,3,2,11.3,7.82,1,0
APP-00150,broker,south,105.62,31.19,750,0.6059,0.1704,0,2,43.5,6.03,0,0
APP-00151,branch,northeast,24.0,23.07,640,0.275,0.5835,1,1,2.4,3.71,1,1
APP-00152,direct,midwest,98.87,12.2,663,0.4244,0.8101,1,0,46.8,5.6,0,0
APP-00153,branch,west,97.4,23.58,585,0.2285,0.7977,0,2,49.0,4.8,1,1
APP-00154,branch,midwest,72.06,6.0,709,0.6003,0.7351,0,3,15.9,3.3,1,0
APP-00155,direct,west,105.31,24.84,709,0.5054,0.309,0,1,25.1,8.08,0,0
APP-00156,direct,midwest,138.39,21.41,615,0.3095,0.6104,1,0,44.5,5.13,0,1
APP-00157,branch,northeast,94.01,16.56,674,0.3831,0.7909,0,3,94.8,6.29,0,1
APP-00158,branch,west,97.9,17.1,708,0.7011,0.7093,0,3,51.3,5.59,0,1
APP-00159,direct,northeast,110.34,24.21,707,0.4186,0.3867,0,1,82.7,5.7,0,0
APP-00160,direct,west,74.26,12.47,608,0.2059,0.6969,0,2,27.8,2.91,1,0
APP-00161,branch,south,123.11,20.56,637,0.1886,0.8044,0,4,76.8,5.18,0,1
APP-00162,direct,south,101.84,17.46,717,0.4813,0.3471,1,0,62.3,5.43,1,1
APP-00163,branch,west,73.86,4.68,673,0.333,0.4756,0,1,39.9,5.9,1,0
APP-00164,broker,midwest,104.36,13.79,613,0.3067,0.6496,0,2,59.8,4.03,1,1
APP-00165,branch,south,121.53,14.02,579,0.2451,0.7066,0,1,26.8,3.45,1,1
APP-00166,branch,west,82.85,15.86,645,0.6785,0.3383,0,1,2.0,2.36,0,0
APP-00167,branch,west,130.7,8.9,686,0.3417,0.3947,0,2,68.2,5.21,0,0
APP-00168,branch,west,105.43,9.64,647,0.3507,0.4089,0,1,47.2,6.57,0,1
APP-00169,broker,midwest,114.17,38.16,751,0.6857,0.7545,0,1,25.3,7.24,0,1
APP-00170,branch,south,79.42,17.08,732,0.2224,0.558,0,1,46.9,5.78,0,0
APP-00171,branch,west,76.49,15.62,703,0.2572,0.7938,0,3,38.0,6.73,1,0
APP-00172,direct,south,71.46,25.21,705,0.1809,0.185,1,1,42.4,3.04,0,1
APP-00173,branch,south,64.6,10.16,645,0.1808,0.6572,2,4,68.3,3.42,1,1
APP-00174,branch,south,82.69,14.69,652,0.5097,0.7649,1,2,17.2,4.77,1,1
APP-00175,broker,south,107.25,17.04,723,0.1844,0.4977,1,4,35.2,2.3,0,1
APP-00176,branch,west,89.0,37.3,687,0.6947,0.2848,1,0,26.0,2.93,0,0
APP-00177,direct,south,99.55,18.75,627,0.2159,0.5733,0,0,85.0,3.5,0,0
APP-00178,branch,northeast,72.61,21.8,666,0.2623,0.7225,0,0,44.4,4.9,0,1
APP-00179,branch,west,123.45,12.24,717,0.2913,0.6899,0,0,37.7,3.93,0,1
APP-00180,direct,northeast,72.99,20.3,684,0.4508,0.4418,1,0,38.5,4.88,1,0
APP-00181,direct,northeast,123.68,23.73,677,0.404,0.8484,0,3,20.8,1.54,1,1
APP-00182,branch,midwest,108.84,19.62,627,0.4499,0.6675,0,5,52.0,2.39,1,1
APP-00183,branch,midwest,62.11,12.34,771,0.4848,0.3906,1,0,85.1,5.38,0,0
APP-00184,branch,south,96.85,6.98,576,0.2955,0.7689,2,5,62.9,2.14,1,1
APP-00185,broker,midwest,117.85,19.26,626,0.3672,0.8889,2,1,82.5,2.99,0,1
APP-00186,direct,south,62.07,8.25,659,0.4688,0.7866,2,5,16.4,3.45,1,1
APP-00187,direct,northeast,127.38,19.51,620,0.2631,0.3569,0,3,65.1,5.91,0,0
APP-00188,direct,midwest,135.61,18.78,651,0.1947,0.3239,0,5,27.5,5.04,0,1
APP-00189,branch,northeast,61.39,30.52,711,0.4525,0.5566,0,1,84.9,3.19,0,0
APP-00190,direct,midwest,127.17,19.66,625,0.1082,0.5156,2,3,76.5,10.54,0,0
APP-00191,direct,northeast,116.91,12.02,736,0.273,0.5157,0,0,53.9,3.83,1,0
APP-00192,direct,south,86.29,26.25,680,0.1933,0.7324,0,2,2.0,4.4,1,0
APP-00193,direct,midwest,123.48,16.52,668,0.3468,0.5448,0,1,35.6,4.53,0,0
APP-00194,direct,west,96.82,17.96,695,0.3842,0.1028,0,1,9.2,3.87,0,0
APP-00195,branch,south,114.9,4.72,711,0.6925,0.8384,1,4,32.8,1.8,0,1
APP-00196,branch,northeast,142.94,17.96,744,0.5602,0.4456,0,2,16.6,6.38,0,0
APP-00197,branch,west,82.34,19.59,613,0.2906,0.4451,1,4,31.3,5.31,1,0
APP-00198,direct,west,97.58,4.47,651,0.5392,0.3783,0,2,47.4,6.23,0,0
APP-00199,direct,west,81.63,18.23,732,0.4918,0.867,0,1,74.2,2.4,0,0
APP-00200,broker,midwest,112.03,29.82,714,0.4804,0.275,0,0,67.5,7.34,0,0
APP-00201,direct,south,140.47,3.0,654,0.5258,0.3404,0,1,61.9,7.47,0,0
APP-00202,branch,midwest,72.72,26.77,650,0.4127,0.8787,2,3,5.0,3.98,0,1
APP-00203,branch,midwest,87.94,17.1,685,0.2037,0.2723,0,3,33.5,6.36,0,0
APP-00204,direct,midwest,81.63,15.94,710,0.6312,0.227,0,0,52.4,3.84,0,0
APP-00205,direct,west,46.09,17.29,710,0.7363,0.6659,0,1,32.2,0.69,1,1
APP-00206,branch,south,34.17,17.8,717,0.5514,0.4185,0,6,49.8,4.88,0,0
APP-00207,broker,midwest,86.19,16.79,735,0.2164,0.3474,0,1,51.7,9.41,0,1
APP-00208,direct,midwest,88.63,17.97,616,0.3302,0.536,0,1,49.8,9.69,0,0
APP-00209,branch,south,146.69,27.31,694,0.1483,0.7256,0,0,69.8,4.26,0,0
APP-00210,broker,midwest,57.34,14.57,711,0.4831,0.393,0,1,75.1,5.94,0,1
APP-00211,branch,midwest,106.85,18.19,644,0.5476,0.7969,1,0,25.5,5.18,1,1
APP-00212,branch,south,131.73,6.69,730,0.0913,0.3839,0,2,32.3,3.32,0,1
APP-00213,direct,south,98.29,19.21,689,0.5518,0.696,0,4,19.5,2.43,1,1
APP-00214,broker,northeast,99.21,23.59,697,0.3384,0.8257,2,1,41.3,8.4,0,0
APP-00215,broker,west,77.14,15.53,635,0.5218,0.6059,3,2,14.1,1.45,1,1
APP-00216,branch,midwest,118.18,12.2,593,0.4393,0.5755,0,2,27.9,1.28,1,1
APP-00217,branch,west,35.03,12.54,700,0.3493,0.5389,1,0,60.4,1.16,1,1
APP-00218,direct,south,58.41,21.57,701,0.4221,0.3558,0,3,49.3,4.64,0,0
APP-00219,branch,northeast,101.8,29.34,676,0.6256,0.4354,0,0,67.5,6.7,0,0
APP-00220,branch,midwest,132.63,22.9,593,0.6722,0.3125,1,2,72.9,5.51,0,1
APP-00221,branch,midwest,78.31,22.35,639,0.5259,0.4477,0,6,67.9,3.59,1,1
APP-00222,branch,south,76.33,15.13,636,0.4513,0.7064,1,3,25.2,2.42,1,1
APP-00223,branch,west,94.66,21.35,666,0.4241,0.5882,1,3,127.3,10.1,0,0
APP-00224,branch,northeast,78.14,25.76,752,0.2167,0.868,0,0,70.4,3.86,0,0
APP-00225,direct,south,83.21,11.3,717,0.5979,0.1447,0,2,62.8,4.76,0,0
APP-00226,direct,south,38.64,30.5,599,0.1227,0.5608,1,0,87.1,2.33,1,1
APP-00227,branch,west,81.22,16.4,669,0.1936,0.8288,0,1,57.6,3.41,0,0
APP-00228,branch,west,138.85,22.94,658,0.2765,0.636,0,2,61.0,3.35,0,0
APP-00229,direct,west,88.42,24.39,691,0.7803,0.7947,1,5,19.5,4.58,1,1
APP-00230,branch,south,81.76,18.66,820,0.2676,0.3088,0,3,52.1,0.2,1,0
APP-00231,branch,midwest,100.15,17.08,694,0.4194,0.5848,0,0,29.6,8.56,0,0
APP-00232,branch,south,96.69,11.53,727,0.5023,0.624,0,4,66.1,1.14,1,1
APP-00233,broker,west,116.57,10.53,763,0.718,0.7158,0,1,35.5,3.93,0,0
APP-00234,branch,south,130.03,17.95,763,0.6217,0.6929,0,2,81.1,5.23,0,0
APP-00235,direct,west,119.39,14.29,691,0.5986,0.6073,1,1,23.4,4.47,1,0
APP-00236,branch,south,74.24,25.07,726,0.5402,0.8545,2,3,57.2,3.83,0,1
APP-00237,branch,midwest,93.18,16.5,696,0.4289,0.5355,0,2,24.6,7.35,0,1
APP-00238,branch,midwest,86.98,17.72,612,0.7065,0.8417,0,0,61.8,5.99,0,0
APP-00239,broker,midwest,54.52,10.16,721,0.457,0.9274,0,2,84.5,5.02,0,0
APP-00240,direct,west,102.28,20.24,703,0.5874,0.2104,1,1,68.6,5.62,0,0
APP-00241,branch,west,91.74,26.77,743,0.3164,0.4438,1,2,79.4,6.12,0,0
APP-00242,branch,midwest,72.35,24.13,666,0.4853,0.288,0,3,32.9,3.6,0,1
APP-00243,branch,west,105.39,24.03,689,0.1221,0.692,0,4,72.0,6.67,0,0
APP-00244,branch,south,64.78,22.73,692,0.4029,0.5987,1,1,51.1,3.62,0,0
APP-00245,branch,south,60.23,20.14,741,0.4774,0.472,1,0,94.2,6.8,0,1
APP-00246,branch,northeast,86.72,4.72,644,0.5663,0.354,0,2,85.3,5.33,0,1
APP-00247,direct,south,64.52,25.2,670,0.6722,0.6008,0,2,45.6,2.56,1,0
APP-00248,broker,south,81.26,30.97,696,0.783,0.5583,1,2,18.8,1.71,1,1
APP-00249,direct,northeast,150.29,28.83,668,0.7537,0.3567,2,0,62.2,5.71,0,1
APP-00250,broker,south,125.71,12.02,743,0.4626,0.3273,0,1,51.8,7.22,0,0
APP-00251,broker,west,72.91,23.63,686,0.2081,0.6078,0,3,102.2,5.25,0,0
APP-00252,branch,midwest,88.87,24.09,713,0.5139,0.5685,0,0,83.6,4.73,0,0
APP-00253,direct,west,139.67,10.66,745,0.1889,0.6959,0,1,37.0,10.4,0,0
APP-00254,branch,northeast,52.52,12.72,691,0.3145,0.5689,1,0,2.0,6.68,0,1
APP-00255,branch,south,60.89,18.85,686,0.742,0.7552,0,3,43.0,4.51,1,1
APP-00256,direct,midwest,73.63,27.96,735,0.2892,0.6116,2,7,31.7,5.61,1,1
APP-00257,broker,northeast,129.31,15.03,694,0.368,0.2025,1,3,40.8,5.76,0,0
APP-00258,direct,south,114.75,11.24,721,0.2506,0.5028,0,1,29.1,5.05,0,0
APP-00259,broker,south,110.42,24.95,648,0.3184,0.4102,0,2,68.7,2.31,1,0
APP-00260,broker,northeast,36.35,23.99,746,0.367,0.1271,0,0,24.1,3.1,0,0
APP-00261,direct,midwest,32.42,11.13,656,0.4132,0.4763,0,1,51.7,0.23,0,1
APP-00262,branch,midwest,108.04,28.46,662,0.1926,0.0891,0,1,75.5,6.8,0,0
APP-00263,branch,northeast,78.36,20.51,707,0.4562,0.8358,0,2,53.5,4.84,1,0
APP-00264,branch,west,120.98,7.26,651,0.1277,0.5659,1,1,47.9,2.96,0,0
APP-00265,broker,northeast,114.25,22.7,674,0.6554,0.2469,0,4,70.7,3.79,0,0
APP-00266,branch,west,89.85,28.57,695,0.2497,0.7782,0,2,11.1,6.13,0,0
APP-00267,broker,west,80.82,19.0,648,0.5228,0.7693,1,1,39.9,4.77,1,1
APP-00268,branch,northeast,61.13,10.03,661,0.2932,0.8793,1,0,35.5,5.05,0,1
APP-00269,direct,south,107.11,14.56,603,0.5446,0.5009,0,2,28.2,3.95,1,1
APP-00270,branch,midwest,105.68,34.0,702,0.392,0.5078,1,2,34.8,6.6,0,0
APP-00271,branch,midwest,97.59,16.17,714,0.4114,0.8376,1,2,49.2,4.05,0,1
APP-00272,broker,midwest,139.3,18.92,740,0.2315,0.4713,1,2,74.3,2.11,0,0
APP-00273,branch,south,87.91,19.0,678,0.2486,0.7949,0,1,44.5,1.59,1,0
APP-00274,branch,midwest,91.67,3.0,559,0.3062,0.98,0,0,64.0,0.62,1,1
APP-00275,branch,northeast,122.33,37.53,656,0.1439,0.7671,0,0,40.6,5.18,0,0
APP-00276,direct,south,76.96,13.44,666,0.4935,0.7572,0,3,44.4,4.63,0,1
APP-00277,broker,northeast,79.38,37.47,674,0.6494,0.1585,1,2,72.8,2.26,0,0
APP-00278,branch,midwest,95.88,22.53,667,0.1299,0.8181,0,1,65.3,7.81,0,0
APP-00279,direct,northeast,165.03,18.34,714,0.301,0.282,1,2,77.4,5.09,0,0
APP-00280,direct,northeast,60.98,22.44,633,0.2086,0.6799,2,3,67.9,2.56,1,1
APP-00281,branch,midwest,102.16,35.58,687,0.7034,0.7322,1,0,17.9,6.92,1,0
APP-00282,branch,south,75.04,17.3,707,0.1795,0.7265,0,3,57.4,5.98,0,0
APP-00283,branch,south,88.91,16.66,718,0.4228,0.4212,0,2,89.4,5.57,0,0
APP-00284,direct,midwest,57.16,19.17,617,0.6341,0.1373,2,2,14.2,2.45,1,1
APP-00285,branch,west,66.86,9.41,705,0.5202,0.4429,1,2,65.9,4.45,0,1
APP-00286,direct,south,98.8,20.1,719,0.6661,0.7152,1,5,58.2,3.04,1,1
APP-00287,branch,northeast,103.57,10.71,665,0.06,0.4173,1,2,39.0,2.33,0,0
APP-00288,direct,midwest,139.6,7.05,712,0.2283,0.9343,0,2,37.7,3.52,0,1
